seqnames,start,end,width,strand,lociPairKey,readPairKey,sampleName,ID
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:9808:12424
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:28348:12594
chr3,89995557,89995869,313,+,1:1,71:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:2800:13703
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:24090:14914
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:15123:15207
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:26027:16610
chr6,152785804,152785994,191,+,2:2,5:66,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:21943:16766
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:8873:20259
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:26752:20630
chr3,89995557,89995869,313,+,1:1,58:74,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:15389:24687
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:14717:25662
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1105:15399:27508
chr3,89995557,89995869,313,+,1:1,63:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:22971:3527
chr3,89995557,89995869,313,+,1:1,58:31,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:20135:4962
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:10207:7598
chr6,152785804,152785994,191,+,2:2,36:61,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:24897:8112
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:26248:8500
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:10826:9012
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:19322:9425
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:12643:10313
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:18707:11739
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:27786:13103
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:21356:21027
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:21510:24733
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:17144:24769
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:13301:25977
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:19154:26065
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1106:11528:26840
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:21675:4140
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:13254:5465
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:12707:6730
chr3,89995557,89995869,313,+,1:1,58:3,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:7337:10390
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:5658:11378
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:10383:11737
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:9521:12829
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:15812:14099
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:28958:14297
chr3,89995557,89995869,313,+,1:1,57:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:7730:14478
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:22302:15049
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:18993:15438
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:9120:15453
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:7500:15579
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:27746:15732
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:6706:16057
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:11534:17384
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:9914:19525
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:21997:21861
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:8943:22177
chr3,89995557,89995869,313,+,1:1,57:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1107:26221:23449
chr6,152785804,152785994,191,+,2:2,21:70,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:24764:5638
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:23692:6915
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:19570:7944
chr6,152785804,152785994,191,+,2:2,20:37,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:16361:8770
chr6,152785804,152785994,191,+,2:2,27:53,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:25230:15511
chr6,152785804,152785994,191,+,2:2,35:54,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:25151:16394
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:11778:19171
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:14669:24179
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:15444:24943
chr6,152785804,152785994,191,+,2:2,21:40,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1108:8323:25162
chr6,152785804,152785994,191,+,2:2,19:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:13632:3305
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:13066:4104
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:13490:6936
chr3,89995557,89995869,313,+,1:1,58:28,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:8385:11776
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:5468:12914
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:24205:13251
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:8335:13518
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:2080:15656
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:16177:17500
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:2376:18288
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:10883:18880
chr3,89995557,89995869,313,+,1:1,57:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:21541:20305
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:16432:20680
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:24819:21919
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:17484:24297
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1109:14841:26280
chr6,152785804,152785994,191,+,2:2,32:58,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:17032:5328
chr3,89995557,89995869,313,+,1:1,58:27,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:23232:5645
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:7676:6768
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:9016:7956
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:28017:9952
chr6,152785804,152785994,191,+,2:2,56:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:23818:10810
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:23633:12912
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:27598:15059
chr3,89995557,89995869,313,+,1:1,73:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:22946:15065
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:10935:16893
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:24668:18875
chr3,89995557,89995869,313,+,1:1,57:20,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1110:6220:20387
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:20514:2561
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:8390:6101
chr6,152785804,152785994,191,+,2:2,19:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:27077:7653
chr3,89995557,89995869,313,+,1:1,76:23,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:7737:9590
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:8846:10186
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:14895:12335
chr6,152785804,152785994,191,+,2:2,79:41,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:27573:14037
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:7701:14179
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:9298:14491
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:11841:15603
chr6,152785804,152785994,191,+,2:2,20:43,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:15293:16665
chr3,89995557,89995869,313,+,1:1,62:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:8776:16949
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:26849:17162
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:22584:20670
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:19024:21291
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:7244:23000
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:18919:23505
chr3,89995557,89995869,313,+,1:1,58:8,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:18783:25393
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1111:19469:27601
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:15674:2696
chr3,89995557,89995869,313,+,1:1,70:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:6843:5076
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:9536:5529
chr6,152785804,152785994,191,+,2:2,38:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:6124:6935
chr6,152785804,152785994,191,+,2:2,28:57,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:16757:11443
chr6,152785804,152785994,191,+,2:2,13:72,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:18336:11556
chr3,89995557,89995869,313,+,1:1,58:1,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:20183:12140
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:21220:12484
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:25298:12895
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:9700:13101
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:15164:14894
chr6,152785804,152785994,191,+,2:2,30:55,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:15124:19649
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:10909:20236
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:4775:20585
chr6,152785804,152785994,191,+,2:2,6:68,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:23938:21120
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:10055:23217
chr6,152785804,152785994,191,+,2:2,21:73,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:15928:24604
chr6,152785804,152785994,191,+,2:2,10:71,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:8572:24663
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1112:9744:27092
chr6,152785804,152785994,191,+,2:2,29:57,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:13300:4549
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:20541:5006
chr3,89995557,89995869,313,+,1:1,74:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:21082:6191
chr3,89995557,89995869,313,+,1:1,77:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:18993:6429
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:18039:8180
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:15568:8259
chr3,89995557,89995869,313,+,1:1,54:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:27662:9187
chr6,152785804,152785994,191,+,2:2,25:52,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:11329:10347
chr6,152785804,152785994,191,+,2:2,32:58,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:28634:10416
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:20470:10828
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:11388:11660
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:10881:11774
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:26808:13634
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:6779:14179
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:18568:14661
chr3,89995557,89995869,313,+,1:1,58:29,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:11380:18215
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:18802:21037
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:13577:23577
chr6,152785804,152785994,191,+,2:2,67:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1113:14355:28770
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:19709:2913
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:16013:7255
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:27057:9872
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:15417:11938
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:14585:15151
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:18341:15868
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:20065:16059
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:21212:16843
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:19864:17328
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:27756:17533
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:9075:18539
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:18058:19021
chr3,89995557,89995869,313,+,1:1,58:25,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:20341:20389
chr3,89995557,89995869,313,+,1:1,55:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:5136:22285
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:14547:22526
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:1114:22895:23911
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:19381:5031
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:6855:10009
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:19980:13070
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:26895:16650
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:16103:16653
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:20338:18173
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:13366:19262
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:14024:19533
chr6,152785804,152785994,191,+,2:2,7:69,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:19428:20621
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:8378:21536
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:13401:24855
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:22858:25336
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2101:14476:27861
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:23542:6312
chr3,89995557,89995869,313,+,1:1,61:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:15585:8771
chr6,152785804,152785994,191,+,2:2,26:51,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:13174:10455
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:19881:12746
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:24908:13074
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:19474:13612
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:4930:15228
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:14531:16120
chr3,89995557,89995869,313,+,1:1,50:67,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:6400:16608
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:20015:16862
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:5796:17307
chr3,89995557,89995869,313,+,1:1,58:13,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:7299:18196
chr3,89995557,89995869,313,+,1:1,65:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:18830:18877
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:16390:20175
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:5144:22523
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:24791:23761
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2102:9815:25355
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:15282:5193
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:13651:7177
chr3,89995557,89995869,313,+,1:1,58:16,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:27865:11016
chr6,152785804,152785994,191,+,2:2,4:63,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:3085:12962
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:18423:13224
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:21176:13866
chr3,89995557,89995869,313,+,1:1,42:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:26583:18173
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:7201:19156
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:17440:23173
chr3,89995557,89995869,313,+,1:1,58:15,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:11697:24260
chr3,89995557,89995869,313,+,1:1,58:56,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2103:17743:26293
chr6,152785804,152785994,191,+,2:2,20:46,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:18567:2855
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:16356:7726
chr3,89995557,89995869,313,+,1:1,53:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:27792:9292
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:12217:11255
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:7614:11390
chr3,89995557,89995869,313,+,1:1,52:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:17624:12714
chr6,152785804,152785994,191,+,2:2,18:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:5263:15313
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:25720:15761
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:10849:17430
chr3,89995557,89995869,313,+,1:1,49:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:11934:18749
chr3,89995557,89995869,313,+,1:1,58:17,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:15049:20029
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:22364:20502
chr6,152785804,152785994,191,+,2:2,20:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:10446:22930
chr3,89995557,89995869,313,+,1:1,58:11,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:18224:25565
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2104:20478:27020
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:18696:3384
chr3,89995557,89995869,313,+,1:1,58:7,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:22893:5050
chr3,89995557,89995869,313,+,1:1,58:24,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:17547:5500
chr6,152785804,152785994,191,+,2:2,21:65,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:22507:7716
chr3,89995557,89995869,313,+,1:1,58:45,UntreatedControl-neg-4,M00281:187:000000000-B23R9:1:2105:9320:10758
