"seqnames","start","end","width","strand","specimen","refgenome","patient","celltype","timepoint","count","posid","estAbund","relAbund","relRank","in_gene","in_geneOrt","nearest_geneDist","nearest_gene","nearest_geneOrt","gene_id_wo_annot","gene_id"
"chr1",1493439,1493439,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",457,"chr1-1493439",6,0.000787194961952244,217,"ATAD3B","+",-2765,"ATAD3B","+","ATAD3B","ATAD3B*"
"chr1",1570197,1570197,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",29,"chr1-1570197",2,0.000262398320650748,1118,"SSU72","-",4685,"SSU72","-","SSU72","SSU72*"
"chr1",1571770,1571770,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",11,"chr1-1571770",2,0.000262398320650748,1118,"SSU72","-",3112,"SSU72","-","SSU72","SSU72*"
"chr1",1649790,1649790,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",47,"chr1-1649790",2,0.000262398320650748,1118,"CDK11B","-",9307,"CDK11B","-","CDK11B","CDK11B*~"
"chr1",1649942,1649942,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",6,"chr1-1649942",1,0.000131199160325374,3524,"CDK11B","-",9155,"CDK11B","-","CDK11B","CDK11B*~"
"chr1",1662813,1662813,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",9,"chr1+1662813",2,0.000262398320650748,1118,"SLC35E2B","-",-1336,"SLC35E2B","-","SLC35E2B","SLC35E2B*"
"chr1",1734150,1734150,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+1734150",1,0.000131199160325374,3524,"SLC35E2","-",-6766,"SLC35E2","-","SLC35E2","SLC35E2*"
"chr1",1799821,1799821,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",9,"chr1-1799821",1,0.000131199160325374,3524,"GNB1","-",-14537,"GNB1","-","GNB1","GNB1*"
"chr1",1810056,1810056,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",7,"chr1-1810056",1,0.000131199160325374,3524,"GNB1","-",-24772,"GNB1","-","GNB1","GNB1*"
"chr1",1823508,1823508,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",147,"chr1-1823508",2,0.000262398320650748,1118,"GNB1","-",-38224,"GNB1","-","GNB1","GNB1*"
"chr1",1835695,1835695,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",184,"chr1+1835695",1,0.000131199160325374,3524,"GNB1","-",-50411,"GNB1","-","GNB1","GNB1*"
"chr1",1837923,1837923,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",188,"chr1-1837923",4,0.000524796641301496,375,"GNB1","-",-52639,"GNB1","-","GNB1","GNB1*"
"chr1",2308818,2308818,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",52,"chr1+2308818",1,0.000131199160325374,3524,"SKI","+",-1395,"SKI","+","SKI","SKI*~"
"chr1",6192938,6192938,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",55,"chr1+6192938",1,0.000131199160325374,3524,"RPL22","-",6681,"RPL22","-","RPL22","RPL22*~"
"chr1",6224471,6224471,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",931,"chr1-6224471",9,0.00118079244292837,115,"ICMT","-",-3279,"ICMT","-","ICMT","ICMT*"
"chr1",6791212,6791212,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",310,"chr1+6791212",3,0.000393597480976122,596,"CAMTA1","+",5889,"CAMTA1","+","CAMTA1","CAMTA1*~"
"chr1",8494366,8494366,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",203,"chr1+8494366",2,0.000262398320650748,1118,"RERE","-",-141963,"RERE","-","RERE","RERE*~"
"chr1",8719177,8719177,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",38,"chr1+8719177",1,0.000131199160325374,3524,"RERE","-",98463,"RERE","-","RERE","RERE*~"
"chr1",8952045,8952045,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",67,"chr1-8952045",2,0.000262398320650748,1118,"CA6","+",6212,"CA6","+","CA6","CA6*"
"chr1",9559939,9559939,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",20,"chr1+9559939",2,0.000262398320650748,1118,"SLC25A33","+",20471,"SLC25A33","+","SLC25A33","SLC25A33*"
"chr1",9692933,9692933,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",9,"chr1+9692933",3,0.000393597480976122,596,"PIK3CD","+",-36181,"PIK3CD","+","PIK3CD","PIK3CD*~"
"chr1",9808461,9808461,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",11,"chr1+9808461",1,0.000131199160325374,3524,"CLSTN1","-",16065,"CLSTN1","-","CLSTN1","CLSTN1*"
"chr1",9937292,9937292,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",15,"chr1-9937292",1,0.000131199160325374,3524,"LZIC","-",6135,"LZIC","-","LZIC","LZIC*"
"chr1",10081777,10081777,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+10081777",1,0.000131199160325374,3524,"UBE4B","+",48795,"UBE4B","+","UBE4B","UBE4B*"
"chr1",10273320,10273320,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",117,"chr1+10273320",1,0.000131199160325374,3524,"KIF1B","+",-35277,"KIF1B","+","KIF1B","KIF1B*"
"chr1",10296596,10296596,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-10296596",1,0.000131199160325374,3524,"KIF1B","+",-12001,"KIF1B","+","KIF1B","KIF1B*"
"chr1",10465970,10465970,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",168,"chr1-10465970",1,0.000131199160325374,3524,"DFFA","-",-5425,"DFFA","-","DFFA","DFFA*"
"chr1",10526516,10526516,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",108,"chr1+10526516",1,0.000131199160325374,3524,"PEX14","+",51571,"PEX14","+","PEX14","PEX14*"
"chr1",10919164,10919164,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+10919164",1,0.000131199160325374,3524,"FALSE",NA,27308,"C1orf127","-","C1orf127","C1orf127"
"chr1",11087666,11087666,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",60,"chr1-11087666",1,0.000131199160325374,3524,"EXOSC10","-",12244,"EXOSC10","-","EXOSC10","EXOSC10*"
"chr1",11189002,11189002,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",11,"chr1-11189002",1,0.000131199160325374,3524,"MTOR","-",73549,"MTOR","-","MTOR","MTOR*~"
"chr1",11219959,11219959,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",30,"chr1-11219959",1,0.000131199160325374,3524,"MTOR","-",42592,"MTOR","-","MTOR","MTOR*~"
"chr1",11242800,11242800,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",42,"chr1-11242800",1,0.000131199160325374,3524,"MTOR","-",19751,"MTOR","-","MTOR","MTOR*~"
"chr1",12460117,12460117,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",326,"chr1-12460117",1,0.000131199160325374,3524,"VPS13D","+",-51929,"VPS13D","+","VPS13D","VPS13D*"
"chr1",14622504,14622504,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+14622504",1,0.000131199160325374,3524,"KAZN","+",23788,"KAZN","+","KAZN","KAZN*"
"chr1",14941156,14941156,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+14941156",1,0.000131199160325374,3524,"KAZN","+",11357,"KAZN","+","KAZN","KAZN*"
"chr1",16379914,16379914,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",15,"chr1-16379914",1,0.000131199160325374,3524,"SZRD1","+",12885,"SZRD1","+","SZRD1","SZRD1*"
"chr1",16596685,16596685,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+16596685",1,0.000131199160325374,3524,"NBPF1","-",16920,"NBPF1","-","NBPF1","NBPF1*"
"chr1",19181520,19181520,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",210,"chr1-19181520",8,0.00104959328260299,133,"UBR4","-",28732,"UBR4","-","UBR4","UBR4*"
"chr1",20273446,20273446,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-20273446",1,0.000131199160325374,3524,"FALSE",NA,-17472,"VWA5B1","+","VWA5B1","VWA5B1"
"chr1",20770303,20770303,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",79,"chr1+20770303",2,0.000262398320650748,1118,"HP1BP3","-",16385,"HP1BP3","-","HP1BP3","HP1BP3*"
"chr1",20872872,20872872,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",79,"chr1+20872872",1,0.000131199160325374,3524,"EIF4G3","-",-66581,"EIF4G3","-","EIF4G3","EIF4G3*"
"chr1",21262322,21262322,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",159,"chr1+21262322",4,0.000524796641301496,375,"ECE1","-",17368,"ECE1","-","ECE1","ECE1*"
"chr1",21359688,21359688,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",152,"chr1-21359688",2,0.000262398320650748,1118,"FALSE",NA,-14147,"ECE1","-","ECE1","ECE1"
"chr1",21690560,21690560,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+21690560",1,0.000131199160325374,3524,"USP48","-",-11970,"USP48","-","USP48","USP48*"
"chr1",23047164,23047164,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",13,"chr1+23047164",2,0.000262398320650748,1118,"KDM1A","+",27717,"KDM1A","+","KDM1A","KDM1A*"
"chr1",23072974,23072974,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",57,"chr1+23072974",2,0.000262398320650748,1118,"KDM1A","+",-10717,"KDM1A","+","KDM1A","KDM1A*"
"chr1",23331146,23331146,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",14,"chr1-23331146",1,0.000131199160325374,3524,"HNRNPR","-",13218,"HNRNPR","-","HNRNPR","HNRNPR*"
"chr1",23338568,23338568,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-23338568",1,0.000131199160325374,3524,"HNRNPR","-",5796,"HNRNPR","-","HNRNPR","HNRNPR*"
"chr1",23966811,23966811,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-23966811",1,0.000131199160325374,3524,"SRSF10","-",-2465,"SRSF10","-","SRSF10","SRSF10*"
"chr1",23971947,23971947,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",78,"chr1-23971947",1,0.000131199160325374,3524,"SRSF10","-",-7601,"SRSF10","-","SRSF10","SRSF10*"
"chr1",24506521,24506521,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",9,"chr1-24506521",1,0.000131199160325374,3524,"RCAN3","+",3625,"RCAN3","+","RCAN3","RCAN3*"
"chr1",24661263,24661263,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+24661263",1,0.000131199160325374,3524,"SRRM1","+",-12018,"SRRM1","+","SRRM1","SRRM1*"
"chr1",25343187,25343187,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",413,"chr1+25343187",17,0.00223038572553136,46,"TMEM50A","+",4890,"TMEM50A","+","TMEM50A","TMEM50A*"
"chr1",25448059,25448059,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",33,"chr1+25448059",2,0.000262398320650748,1118,"TMEM57","+",17202,"TMEM57","+","TMEM57","TMEM57*"
"chr1",25714066,25714066,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",93,"chr1+25714066",5,0.00065599580162687,281,"MAN1C1","+",-72141,"MAN1C1","+","MAN1C1","MAN1C1*"
"chr1",25785886,25785886,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",92,"chr1+25785886",5,0.00065599580162687,281,"MAN1C1","+",-321,"MAN1C1","+","MAN1C1","MAN1C1*"
"chr1",26381631,26381631,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+26381631",1,0.000131199160325374,3524,"FALSE",NA,-8837,"ZNF683","-","ZNF683","ZNF683"
"chr1",26705811,26705811,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",3,"chr1-26705811",1,0.000131199160325374,3524,"ARID1A","+",9781,"ARID1A","+","ARID1A","ARID1A*~"
"chr1",27467838,27467838,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",98,"chr1-27467838",3,0.000393597480976122,596,"WASF2","-",22349,"WASF2","-","WASF2","WASF2*~"
"chr1",27784887,27784887,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",5,"chr1+27784887",3,0.000393597480976122,596,"STX12","+",11705,"STX12","+","STX12","STX12*"
"chr1",28034735,28034735,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",80,"chr1+28034735",1,0.000131199160325374,3524,"EYA3","-",-46263,"EYA3","-","EYA3","EYA3*"
"chr1",28060071,28060071,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",82,"chr1-28060071",1,0.000131199160325374,3524,"EYA3","-",28566,"EYA3","-","EYA3","EYA3*"
"chr1",28436445,28436445,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",96,"chr1+28436445",1,0.000131199160325374,3524,"PHACTR4","+",-63924,"PHACTR4","+","PHACTR4","PHACTR4*"
"chr1",28923435,28923435,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",192,"chr1+28923435",7,0.000918394122277617,162,"EPB41","+",8860,"EPB41","+","EPB41","EPB41*"
"chr1",28984207,28984207,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",148,"chr1-28984207",2,0.000262398320650748,1118,"EPB41","+",69632,"EPB41","+","EPB41","EPB41*"
"chr1",28995987,28995987,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",74,"chr1+28995987",3,0.000393597480976122,596,"EPB41","+",-69234,"EPB41","+","EPB41","EPB41*"
"chr1",29031929,29031929,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",271,"chr1+29031929",5,0.00065599580162687,281,"EPB41","+",-33292,"EPB41","+","EPB41","EPB41*"
"chr1",30737594,30737594,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",10,"chr1+30737594",1,0.000131199160325374,3524,"LAPTM5","-",-5127,"LAPTM5","-","LAPTM5","LAPTM5*~"
"chr1",30971009,30971009,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",26,"chr1+30971009",1,0.000131199160325374,3524,"PUM1","-",-39504,"PUM1","-","PUM1","PUM1*"
"chr1",31565100,31565100,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",3,"chr1-31565100",1,0.000131199160325374,3524,"FALSE",NA,-11384,"TINAGL1","+","TINAGL1","TINAGL1"
"chr1",32017951,32017951,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",28,"chr1-32017951",3,0.000393597480976122,596,"KHDRBS1","+",4258,"KHDRBS1","+","KHDRBS1","KHDRBS1*"
"chr1",32186090,32186090,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",80,"chr1+32186090",1,0.000131199160325374,3524,"TXLNA","+",6347,"TXLNA","+","TXLNA","TXLNA*"
"chr1",32186379,32186379,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",80,"chr1-32186379",2,0.000262398320650748,1118,"TXLNA","+",6636,"TXLNA","+","TXLNA","TXLNA*"
"chr1",32812090,32812090,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",4,"chr1-32812090",1,0.000131199160325374,3524,"YARS","-",5942,"YARS","-","YARS","YARS*"
"chr1",32825122,32825122,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",15,"chr1+32825122",1,0.000131199160325374,3524,"S100PBP","+",7605,"S100PBP","+","S100PBP","S100PBP*"
"chr1",32948628,32948628,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",134,"chr1-32948628",1,0.000131199160325374,3524,"RNF19B","-",-12183,"RNF19B","-","RNF19B","RNF19B*"
"chr1",35028989,35028989,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",763,"chr1-35028989",10,0.00131199160325374,97,"ZMYM6","-",2979,"ZMYM6","-","ZMYM6","ZMYM6*"
"chr1",35113949,35113949,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",7,"chr1-35113949",1,0.000131199160325374,3524,"ZMYM1","+",-1909,"ZMYM1","+","ZMYM1","ZMYM1*"
"chr1",35335231,35335231,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1-35335231",1,0.000131199160325374,3524,"ZMYM4","+",66265,"ZMYM4","+","ZMYM4","ZMYM4*"
"chr1",35384569,35384569,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",18,"chr1-35384569",1,0.000131199160325374,3524,"ZMYM4","+",-37375,"ZMYM4","+","ZMYM4","ZMYM4*"
"chr1",36024327,36024327,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+36024327",1,0.000131199160325374,3524,"AGO3","+",-32135,"AGO3","+","AGO3","AGO3*"
"chr1",36226017,36226017,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",60,"chr1+36226017",2,0.000262398320650748,1118,"THRAP3","+",1602,"THRAP3","+","THRAP3","THRAP3*~"
"chr1",36280953,36280953,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",4,"chr1-36280953",1,0.000131199160325374,3524,"THRAP3","+",-24403,"THRAP3","+","THRAP3","THRAP3*~"
"chr1",37929350,37929350,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",189,"chr1-37929350",1,0.000131199160325374,3524,"INPP5B","-",2441,"INPP5B","-","INPP5B","INPP5B*"
"chr1",39277283,39277283,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",169,"chr1+39277283",2,0.000262398320650748,1118,"MACF1","+",193117,"MACF1","+","MACF1","MACF1*~"
"chr1",39362749,39362749,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",199,"chr1+39362749",1,0.000131199160325374,3524,"MACF1","+",-124389,"MACF1","+","MACF1","MACF1*~"
"chr1",39434942,39434942,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",25,"chr1+39434942",2,0.000262398320650748,1118,"MACF1","+",-52196,"MACF1","+","MACF1","MACF1*~"
"chr1",39552654,39552654,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+39552654",1,0.000131199160325374,3524,"PPIEL","-",7044,"PPIEL","-","PPIEL","PPIEL*"
"chr1",40061714,40061714,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",29,"chr1-40061714",1,0.000131199160325374,3524,"CAP1","+",-10935,"CAP1","+","CAP1","CAP1*"
"chr1",40411740,40411740,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",352,"chr1+40411740",6,0.000787194961952244,217,"SMAP2","+",-11586,"SMAP2","+","SMAP2","SMAP2*"
"chr1",40760646,40760646,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",16,"chr1-40760646",1,0.000131199160325374,3524,"NFYC","+",-10960,"NFYC","+","NFYC","NFYC*"
"chr1",41794567,41794567,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",10,"chr1+41794567",1,0.000131199160325374,3524,"HIVEP3","-",124140,"HIVEP3","-","HIVEP3","HIVEP3*~"
"chr1",42196495,42196495,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",388,"chr1-42196495",12,0.00157438992390449,77,"FOXJ3","-",-19957,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42207831,42207831,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",82,"chr1+42207831",2,0.000262398320650748,1118,"FOXJ3","-",-31293,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42276635,42276635,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",5,"chr1+42276635",1,0.000131199160325374,3524,"FOXJ3","-",58330,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42318766,42318766,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1-42318766",1,0.000131199160325374,3524,"FOXJ3","-",16199,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42321308,42321308,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",11,"chr1-42321308",1,0.000131199160325374,3524,"FOXJ3","-",13657,"FOXJ3","-","FOXJ3","FOXJ3*"
"chr1",42697667,42697667,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",177,"chr1-42697667",4,0.000524796641301496,375,"YBX1","+",-6136,"YBX1","+","YBX1","YBX1*~"
"chr1",42710197,42710197,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",147,"chr1+42710197",3,0.000393597480976122,596,"FALSE",NA,6394,"YBX1","+","YBX1","YBX1~"
"chr1",43675796,43675796,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1+43675796",1,0.000131199160325374,3524,"KDM4A","+",25671,"KDM4A","+","KDM4A","KDM4A*"
"chr1",43733704,43733704,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",186,"chr1+43733704",2,0.000262398320650748,1118,"ST3GAL3","+",26172,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",43749559,43749559,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",4,"chr1+43749559",1,0.000131199160325374,3524,"ST3GAL3","+",42027,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",43832027,43832027,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",123,"chr1-43832027",1,0.000131199160325374,3524,"ST3GAL3","+",-99138,"ST3GAL3","+","ST3GAL3","ST3GAL3*"
"chr1",44941849,44941849,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1-44941849",1,0.000131199160325374,3524,"EIF2B3","-",44873,"EIF2B3","-","EIF2B3","EIF2B3*"
"chr1",45426558,45426558,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",99,"chr1+45426558",1,0.000131199160325374,3524,"TESK2","-",64610,"TESK2","-","TESK2","TESK2*"
"chr1",45834795,45834795,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",143,"chr1+45834795",3,0.000393597480976122,596,"MAST2","+",31183,"MAST2","+","MAST2","MAST2*"
"chr1",45928174,45928174,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",89,"chr1-45928174",1,0.000131199160325374,3524,"MAST2","+",63827,"MAST2","+","MAST2","MAST2*"
"chr1",47804932,47804932,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-47804932",1,0.000131199160325374,3524,"TRABD2B","-",-44405,"TRABD2B","-","TRABD2B","TRABD2B*"
"chr1",51204690,51204690,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+51204690",1,0.000131199160325374,3524,"FALSE",NA,-31582,"RNF11","+","RNF11","RNF11"
"chr1",52423163,52423163,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",83,"chr1+52423163",1,0.000131199160325374,3524,"FALSE",NA,112,"ZCCHC11","-","ZCCHC11","ZCCHC11"
"chr1",52482781,52482781,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",294,"chr1+52482781",5,0.00065599580162687,281,"ZCCHC11","-",-59506,"ZCCHC11","-","ZCCHC11","ZCCHC11*"
"chr1",52518657,52518657,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1+52518657",2,0.000262398320650748,1118,"ZCCHC11","-",34433,"ZCCHC11","-","ZCCHC11","ZCCHC11*"
"chr1",52829296,52829296,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",2,"chr1+52829296",1,0.000131199160325374,3524,"FALSE",NA,1955,"ZYG11B","+","ZYG11B","ZYG11B"
"chr1",53832829,53832829,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",15,"chr1+53832829",2,0.000262398320650748,1118,"NDC1","-",5723,"NDC1","-","NDC1","NDC1*"
"chr1",55160261,55160261,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",10,"chr1-55160261",1,0.000131199160325374,3524,"USP24","-",55105,"USP24","-","USP24","USP24*~"
"chr1",55189180,55189180,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",286,"chr1-55189180",2,0.000262398320650748,1118,"USP24","-",26186,"USP24","-","USP24","USP24*~"
"chr1",58857022,58857022,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",17,"chr1-58857022",2,0.000262398320650748,1118,"LINC01135","+",-42690,"LINC01135","+","LINC01135","LINC01135*"
"chr1",62597088,62597088,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",74,"chr1+62597088",2,0.000262398320650748,1118,"DOCK7","-",-12984,"DOCK7","-","DOCK7","DOCK7*"
"chr1",63217389,63217389,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1-63217389",1,0.000131199160325374,3524,"LINC00466","-",-58307,"LINC00466","-","LINC00466","LINC00466*"
"chr1",66855001,66855001,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",48,"chr1-66855001",1,0.000131199160325374,3524,"WDR78","-",-17403,"WDR78","-","WDR78","WDR78*"
"chr1",66932881,66932881,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",282,"chr1-66932881",5,0.00065599580162687,281,"MIER1","+",2639,"MIER1","+","MIER1","MIER1*~"
"chr1",66971279,66971279,1,"-","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",37,"chr1-66971279",4,0.000524796641301496,375,"MIER1","+",-17340,"MIER1","+","MIER1","MIER1*~"
"chr1",69314895,69314895,1,"+","GTSP0567","hg38","p03712-03","Tcells:CAR+CD8-","d14",1,"chr1+69314895",1,0.000131199160325374,3524,"FALSE",NA,-252289,"LRRC7","+","LRRC7","LRRC7"
